"TOA5","DroughtNet","CR1000","73052","CR1000.Std.28.02","CPU:DryNet20151110.CR1","60679","soilM"
"TIMESTAMP","RECORD","BattV_Avg","VW_Avg(1)","VW_Avg(2)","VW_Avg(3)","VW_Avg(4)","VW_Avg(5)","VW_Avg(6)","VW_Avg(7)","VW_Avg(8)","VW_Avg(9)","VW_Avg(10)","VW_Avg(11)","VW_Avg(12)","VW_Avg(13)","VW_Avg(14)","VW_Avg(15)","VW_Avg(16)"
"TS","RN","Volts","","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-05-06 04:45:00",1499,12.84,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 05:00:00",1500,12.84,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 05:15:00",1501,12.84,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 05:30:00",1502,12.83,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 05:45:00",1503,12.83,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 06:00:00",1504,12.82,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 06:15:00",1505,12.82,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 06:30:00",1506,12.82,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 06:45:00",1507,12.82,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.04
"2018-05-06 07:00:00",1508,12.99,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 07:15:00",1509,13.57,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.032,0.026,0.044,0.041
"2018-05-06 07:30:00",1510,13.93,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.032,0.026,0.044,0.041
"2018-05-06 07:45:00",1511,13.93,0.035,0.047,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 08:00:00",1512,13.98,0.035,0.047,0.03,0.025,0.031,0.025,0.047,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 08:15:00",1513,13.99,0.035,0.047,0.03,0.025,0.031,0.025,0.047,0.031,0.029,0.021,0.028,0.028,0.033,0.026,0.044,0.041
"2018-05-06 08:30:00",1514,13.92,0.035,0.047,0.03,0.025,0.031,0.025,0.047,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 08:45:00",1515,13.93,0.035,0.047,0.03,0.025,0.031,0.025,0.047,0.031,0.029,0.021,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 09:00:00",1516,13.92,0.035,0.047,0.03,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.026,0.044,0.041
"2018-05-06 09:15:00",1517,13.89,0.035,0.047,0.03,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.026,0.045,0.041
"2018-05-06 09:30:00",1518,13.86,0.035,0.047,0.03,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.026,0.045,0.041
"2018-05-06 09:45:00",1519,13.86,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.026,0.045,0.041
"2018-05-06 10:00:00",1520,13.84,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.027,0.045,0.041
"2018-05-06 10:15:00",1521,13.85,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.028,0.028,0.033,0.027,0.045,0.041
"2018-05-06 10:30:00",1522,13.84,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.032,0.029,0.022,0.028,0.028,0.033,0.027,0.045,0.041
"2018-05-06 10:45:00",1523,13.84,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.032,0.029,0.022,0.028,0.028,0.033,0.027,0.045,0.041
"2018-05-06 11:00:00",1524,13.83,0.036,0.047,0.031,0.025,0.032,0.025,0.047,0.031,0.029,0.022,0.028,0.028,0.033,0.027,0.045,0.041
"2018-05-06 11:15:00",1525,13.82,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.032,0.029,0.022,0.028,0.028,0.033,0.027,0.045,0.041
"2018-05-06 11:30:00",1526,13.84,0.036,0.047,0.03,0.025,0.032,0.025,0.047,0.032,0.029,0.022,0.028,0.028,0.033,0.027,0.044,0.041
"2018-05-06 11:45:00",1527,13.85,0.035,0.047,0.03,0.026,0.032,0.025,0.047,0.032,0.029,0.022,0.028,0.028,0.033,0.027,0.044,0.041
"2018-05-06 12:00:00",1528,13.83,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.032,0.029,0.022,0.028,0.028,0.033,0.027,0.044,0.041
"2018-05-06 12:15:00",1529,13.82,0.035,0.047,0.031,0.026,0.032,0.025,0.047,0.031,0.029,0.022,0.028,0.028,0.033,0.027,0.044,0.041
"2018-05-06 12:30:00",1530,13.84,0.035,0.047,0.031,0.026,0.032,0.025,0.047,0.031,0.029,0.022,0.028,0.028,0.033,0.027,0.044,0.041
"2018-05-06 12:45:00",1531,13.76,0.035,0.047,0.031,0.026,0.032,0.025,0.047,0.031,0.029,0.022,0.028,0.028,0.033,0.027,0.044,0.041
"2018-05-06 13:00:00",1532,13.76,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.029,0.022,0.028,0.028,0.034,0.027,0.044,0.041
"2018-05-06 13:15:00",1533,13.67,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.029,0.022,0.028,0.028,0.034,0.027,0.044,0.041
"2018-05-06 13:30:00",1534,13.77,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.029,0.022,0.028,0.028,0.034,0.027,0.044,0.041
"2018-05-06 13:45:00",1535,13.79,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.029,0.022,0.027,0.028,0.034,0.027,0.044,0.041
"2018-05-06 14:00:00",1536,13.79,0.035,0.047,0.031,0.026,0.032,0.025,0.047,0.031,0.03,0.022,0.027,0.028,0.034,0.027,0.043,0.041
"2018-05-06 14:15:00",1537,13.8,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.03,0.022,0.027,0.028,0.034,0.027,0.043,0.041
"2018-05-06 14:30:00",1538,13.79,0.035,0.047,0.031,0.026,0.032,0.026,0.046,0.031,0.03,0.022,0.028,0.028,0.033,0.027,0.043,0.041
"2018-05-06 14:45:00",1539,13.8,0.035,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.03,0.022,0.028,0.028,0.034,0.027,0.043,0.041
"2018-05-06 15:00:00",1540,13.79,0.034,0.046,0.031,0.026,0.032,0.025,0.047,0.031,0.03,0.022,0.028,0.028,0.034,0.027,0.043,0.041
"2018-05-06 15:15:00",1541,13.8,0.034,0.047,0.031,0.026,0.032,0.026,0.047,0.031,0.029,0.022,0.027,0.028,0.034,0.027,0.043,0.041
"2018-05-06 15:30:00",1542,13.78,0.034,0.046,0.031,0.026,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.027,0.043,0.041
"2018-05-06 15:45:00",1543,13.81,0.034,0.046,0.03,0.026,0.032,0.025,0.047,0.031,0.03,0.022,0.027,0.028,0.033,0.027,0.043,0.041
"2018-05-06 16:00:00",1544,13.82,0.034,0.046,0.03,0.026,0.032,0.025,0.047,0.031,0.03,0.022,0.027,0.028,0.033,0.027,0.043,0.041
"2018-05-06 16:15:00",1545,13.83,0.034,0.046,0.03,0.026,0.032,0.025,0.047,0.031,0.029,0.022,0.027,0.028,0.033,0.027,0.043,0.041
"2018-05-06 16:30:00",1546,13.82,0.034,0.046,0.03,0.026,0.031,0.026,0.047,0.031,0.03,0.022,0.027,0.028,0.033,0.027,0.043,0.041
"2018-05-06 16:45:00",1547,13.83,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.031,0.03,0.022,0.027,0.028,0.033,0.027,0.043,0.04
"2018-05-06 17:00:00",1548,13.83,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.03,0.022,0.027,0.028,0.033,0.026,0.043,0.04
"2018-05-06 17:15:00",1549,13.55,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.028,0.033,0.027,0.043,0.04
"2018-05-06 17:30:00",1550,13.21,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.028,0.033,0.026,0.043,0.04
"2018-05-06 17:45:00",1551,13.14,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 18:00:00",1552,13.1,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 18:15:00",1553,13.08,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 18:30:00",1554,13.06,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 18:45:00",1555,13.05,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 19:00:00",1556,13.03,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 19:15:00",1557,13.02,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 19:30:00",1558,13.01,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 19:45:00",1559,12.99,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 20:00:00",1560,12.98,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 20:15:00",1561,12.97,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 20:30:00",1562,12.96,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 20:45:00",1563,12.95,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 21:00:00",1564,12.94,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 21:15:00",1565,12.93,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 21:30:00",1566,12.92,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 21:45:00",1567,12.91,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 22:00:00",1568,12.91,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 22:15:00",1569,12.89,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 22:30:00",1570,12.88,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 22:45:00",1571,12.87,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 23:00:00",1572,12.85,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 23:15:00",1573,12.84,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 23:30:00",1574,12.83,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-06 23:45:00",1575,12.82,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 00:00:00",1576,12.81,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 00:15:00",1577,12.8,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 00:30:00",1578,12.79,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 00:45:00",1579,12.79,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 01:00:00",1580,12.78,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 01:15:00",1581,12.78,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 01:30:00",1582,12.78,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 01:45:00",1583,12.77,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 02:00:00",1584,12.77,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 02:15:00",1585,12.77,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 02:30:00",1586,12.76,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 02:45:00",1587,12.81,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 03:00:00",1588,12.88,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 03:15:00",1589,12.89,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 03:30:00",1590,12.9,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 03:45:00",1591,12.9,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 04:00:00",1592,12.89,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.041,0.04
"2018-05-07 04:15:00",1593,12.88,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 04:30:00",1594,12.88,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.041,0.04
"2018-05-07 04:45:00",1595,12.87,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 05:00:00",1596,12.87,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 05:15:00",1597,12.86,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 05:30:00",1598,12.86,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 05:45:00",1599,12.86,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 06:00:00",1600,12.86,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 06:15:00",1601,12.86,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 06:30:00",1602,12.85,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 06:45:00",1603,12.85,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 07:00:00",1604,13.07,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 07:15:00",1605,13.86,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 07:30:00",1606,13.89,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 07:45:00",1607,13.9,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 08:00:00",1608,13.95,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 08:15:00",1609,13.91,0.034,0.046,0.03,0.025,0.03,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.032,0.026,0.042,0.04
"2018-05-07 08:30:00",1610,13.94,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.021,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 08:45:00",1611,13.9,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 09:00:00",1612,13.98,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 09:15:00",1613,13.87,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 09:30:00",1614,13.95,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 09:45:00",1615,13.83,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 10:00:00",1616,13.8,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 10:15:00",1617,13.87,0.034,0.046,0.03,0.025,0.031,0.025,0.047,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 10:30:00",1618,13.86,0.034,0.046,0.03,0.025,0.031,0.025,0.047,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 10:45:00",1619,13.93,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 11:00:00",1620,13.91,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 11:15:00",1621,13.78,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.031,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 11:30:00",1622,13.8,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 11:45:00",1623,13.76,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 12:00:00",1624,13.75,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 12:15:00",1625,13.76,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 12:30:00",1626,13.81,0.034,0.046,0.03,0.025,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 12:45:00",1627,13.79,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 13:00:00",1628,13.75,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.042,0.04
"2018-05-07 13:15:00",1629,13.76,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 13:30:00",1630,13.74,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 13:45:00",1631,13.76,0.034,0.046,0.03,0.026,0.031,0.026,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 14:00:00",1632,13.76,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 14:15:00",1633,13.76,0.034,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 14:30:00",1634,13.76,0.033,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 14:45:00",1635,13.76,0.033,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 15:00:00",1636,13.78,0.033,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 15:15:00",1637,13.75,0.033,0.046,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.04
"2018-05-07 15:30:00",1638,13.81,0.033,0.046,0.03,0.026,0.031,0.026,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.039
"2018-05-07 15:45:00",1639,13.76,0.033,0.045,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.039
"2018-05-07 16:00:00",1640,13.76,0.033,0.045,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.039
"2018-05-07 16:15:00",1641,13.78,0.033,0.045,0.03,0.026,0.031,0.025,0.045,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.039
"2018-05-07 16:30:00",1642,13.77,0.033,0.045,0.03,0.026,0.031,0.025,0.045,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.041,0.039
"2018-05-07 16:45:00",1643,13.78,0.033,0.045,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 17:00:00",1644,13.86,0.033,0.045,0.03,0.026,0.031,0.025,0.046,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 17:15:00",1645,13.58,0.033,0.045,0.03,0.026,0.031,0.025,0.045,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 17:30:00",1646,13.26,0.033,0.045,0.03,0.026,0.031,0.025,0.045,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 17:45:00",1647,13.18,0.033,0.045,0.03,0.026,0.031,0.025,0.045,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 18:00:00",1648,13.15,0.033,0.045,0.03,0.026,0.03,0.025,0.045,0.03,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 18:15:00",1649,13.13,0.033,0.045,0.03,0.026,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 18:30:00",1650,13.12,0.033,0.045,0.03,0.026,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 18:45:00",1651,13.1,0.033,0.045,0.03,0.026,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 19:00:00",1652,13.09,0.033,0.045,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 19:15:00",1653,13.07,0.033,0.045,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 19:30:00",1654,13.06,0.033,0.045,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 19:45:00",1655,13.05,0.033,0.045,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 20:00:00",1656,13.03,0.033,0.045,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.027,0.033,0.026,0.04,0.039
"2018-05-07 20:15:00",1657,13.02,0.033,0.044,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.026,0.033,0.026,0.04,0.039
"2018-05-07 20:30:00",1658,13.01,0.033,0.045,0.03,0.025,0.03,0.025,0.045,0.029,0.029,0.022,0.027,0.026,0.033,0.026,0.04,0.039
