"TOA5","DroughtNet","CR1000","68414","CR1000.Std.27.04","CPU:DryNet20151110.CR1","60679","SoilProfile"
"2018-04-07 15:30:00",22382,0.036,"NAN",0.246,23.72,21.97,21.97
"2018-04-07 15:45:00",22383,0.036,"NAN",0.177,23.7,22,21.97
"2018-04-07 16:00:00",22384,0.036,"NAN",0.246,23.67,22.03,21.98
"2018-04-07 16:15:00",22385,0.036,"NAN",0.105,23.63,22.06,21.99
"2018-04-07 16:30:00",22386,0.036,"NAN",0.105,23.58,22.08,22
"2018-04-07 16:45:00",22387,0.036,"NAN",0.065,23.52,22.11,22.01
"2018-04-07 17:00:00",22388,0.036,"NAN",0.078,23.47,22.13,22.02
"2018-04-07 17:15:00",22389,0.036,"NAN",0.064,23.43,22.16,22.04
"2018-04-07 17:30:00",22390,0.036,"NAN",0.064,23.39,22.18,22.05
"2018-04-07 17:45:00",22391,0.036,"NAN",0.064,23.34,22.2,22.07
"2018-04-07 18:00:00",22392,0.036,"NAN",0.064,23.26,22.22,22.08
"2018-04-07 18:15:00",22393,0.036,"NAN",0.065,23.16,22.24,22.1
"2018-04-07 18:30:00",22394,0.036,"NAN",0.065,23.03,22.25,22.12
"2018-04-07 18:45:00",22395,0.036,"NAN",0.064,22.89,22.27,22.14
"2018-04-07 19:00:00",22396,0.036,"NAN",0.064,22.73,22.29,22.16
"2018-04-07 19:15:00",22397,0.036,"NAN",0.065,22.58,22.29,22.17
"2018-04-07 19:30:00",22398,0.036,"NAN",0.064,22.44,22.3,22.2
"2018-04-07 19:45:00",22399,0.036,"NAN",0.064,22.31,22.3,22.21
"2018-04-07 20:00:00",22400,0.036,"NAN",0.064,22.19,22.3,22.23
"2018-04-07 20:15:00",22401,0.036,"NAN",0.065,22.07,22.3,22.25
"2018-04-07 20:30:00",22402,0.036,"NAN",0.065,21.95,22.28,22.27
"2018-04-07 20:45:00",22403,0.036,0.046,0.065,21.84,22.27,22.28
"2018-04-07 21:00:00",22404,0.036,0.046,0.065,21.73,22.26,22.29
"2018-04-07 21:15:00",22405,0.036,0.046,0.065,21.63,22.23,22.3
"2018-04-07 21:30:00",22406,0.036,0.046,0.065,21.53,22.21,22.31
"2018-04-07 21:45:00",22407,0.036,0.046,0.065,21.43,22.19,22.32
"2018-04-07 22:00:00",22408,0.036,0.046,0.065,21.34,22.17,22.33
"2018-04-07 22:15:00",22409,0.036,0.046,0.065,21.24,22.14,22.34
"2018-04-07 22:30:00",22410,0.036,0.046,0.065,21.16,22.12,22.35
"2018-04-07 22:45:00",22411,0.036,0.046,0.065,21.06,22.09,22.35
"2018-04-07 23:00:00",22412,0.035,0.047,0.065,20.96,22.07,22.36
"2018-04-07 23:15:00",22413,0.036,0.098,0.065,20.88,22.05,22.38
"2018-04-07 23:30:00",22414,0.036,0.123,0.065,20.81,22.02,22.38
"2018-04-07 23:45:00",22415,0.036,0.123,0.065,20.74,21.99,22.38
"2018-04-08 00:00:00",22416,0.036,0.123,0.065,20.66,21.96,22.39
"2018-04-08 00:15:00",22417,0.036,0.123,0.065,20.57,21.93,22.39
"2018-04-08 00:30:00",22418,0.036,0.109,0.065,20.47,21.9,22.4
"2018-04-08 00:45:00",22419,0.036,0.071,0.065,20.39,21.87,22.39
"2018-04-08 01:00:00",22420,0.036,0.083,0.065,20.32,21.84,22.39
"2018-04-08 01:15:00",22421,0.036,0.059,0.065,20.25,21.8,22.39
"2018-04-08 01:30:00",22422,0.036,0.047,0.065,20.18,21.77,22.39
"2018-04-08 01:45:00",22423,0.036,0.047,0.065,20.11,21.74,22.39
"2018-04-08 02:00:00",22424,0.036,0.047,0.065,20.04,21.7,22.39
"2018-04-08 02:15:00",22425,0.036,0.047,0.065,19.97,21.67,22.38
"2018-04-08 02:30:00",22426,0.036,0.047,0.065,19.9,21.64,22.38
"2018-04-08 02:45:00",22427,0.035,0.047,0.065,19.84,21.6,22.37
"2018-04-08 03:00:00",22428,0.035,0.047,0.065,19.78,21.57,22.37
"2018-04-08 03:15:00",22429,0.035,0.047,0.065,19.73,21.54,22.37
"2018-04-08 03:30:00",22430,0.035,0.047,0.065,19.69,21.5,22.36
"2018-04-08 03:45:00",22431,0.035,0.047,0.065,19.64,21.47,22.35
"2018-04-08 04:00:00",22432,0.035,0.047,0.065,19.61,21.44,22.34
"2018-04-08 04:15:00",22433,0.035,0.047,0.065,19.56,21.4,22.34
"2018-04-08 04:30:00",22434,0.035,0.047,0.065,19.51,21.37,22.33
"2018-04-08 04:45:00",22435,0.035,0.047,0.065,19.48,21.34,22.32
"2018-04-08 05:00:00",22436,0.035,0.047,0.065,19.45,21.31,22.31
"2018-04-08 05:15:00",22437,0.035,0.047,0.065,19.47,21.28,22.3
"2018-04-08 05:30:00",22438,0.035,0.047,0.065,19.5,21.25,22.29
"2018-04-08 05:45:00",22439,0.035,0.047,0.065,19.52,21.22,22.29
"2018-04-08 06:00:00",22440,0.035,0.047,0.065,19.55,21.19,22.27
"2018-04-08 06:15:00",22441,0.035,0.047,0.065,19.59,21.17,22.26
"2018-04-08 06:30:00",22442,0.035,0.047,0.065,19.64,21.14,22.24
"2018-04-08 06:45:00",22443,0.035,0.047,0.065,19.7,21.11,22.23
"2018-04-08 07:00:00",22444,0.035,0.047,0.065,19.75,21.09,22.21
"2018-04-08 07:15:00",22445,0.035,0.047,0.065,19.81,21.07,22.2
"2018-04-08 07:30:00",22446,0.035,0.047,0.065,19.86,21.05,22.19
"2018-04-08 07:45:00",22447,0.035,0.047,0.065,19.92,21.04,22.18
"2018-04-08 08:00:00",22448,0.035,0.047,0.065,19.97,21.03,22.17
"2018-04-08 08:15:00",22449,0.035,0.047,0.065,20.03,21.02,22.15
"2018-04-08 08:30:00",22450,0.035,0.047,0.065,20.09,21.01,22.14
"2018-04-08 08:45:00",22451,0.035,0.047,0.065,20.16,21,22.13
"2018-04-08 09:00:00",22452,0.035,0.047,0.065,20.24,21,22.11
"2018-04-08 09:15:00",22453,0.036,0.047,0.065,20.32,21,22.1
"2018-04-08 09:30:00",22454,0.035,0.047,0.065,20.41,20.99,22.08
"2018-04-08 09:45:00",22455,0.036,0.047,0.065,20.51,20.99,22.07
"2018-04-08 10:00:00",22456,0.036,0.047,0.065,20.61,20.99,22.05
"2018-04-08 10:15:00",22457,0.035,0.085,0.065,20.73,20.99,22.03
"2018-04-08 10:30:00",22458,0.035,0.124,0.065,20.88,20.99,22.02
"2018-04-08 10:45:00",22459,0.035,0.072,0.065,21.08,21,22
"2018-04-08 11:00:00",22460,0.035,0.046,0.064,21.28,21.01,22
"2018-04-08 11:15:00",22461,0.035,0.046,0.064,21.46,21.02,21.98
"2018-04-08 11:30:00",22462,0.035,0.046,0.064,21.65,21.04,21.96
"2018-04-08 11:45:00",22463,0.035,0.045,0.064,21.81,21.05,21.95
"2018-04-08 12:00:00",22464,0.035,0.045,0.078,21.98,21.08,21.94
"2018-04-08 12:15:00",22465,0.035,0.046,0.104,22.12,21.1,21.92
"2018-04-08 12:30:00",22466,0.035,"NAN",0.247,22.28,21.13,21.92
"2018-04-08 12:45:00",22467,0.035,"NAN",0.316,22.44,21.17,21.91
"2018-04-08 13:00:00",22468,0.035,"NAN",0.316,22.54,21.2,21.91
"2018-04-08 13:15:00",22469,0.035,"NAN",0.316,22.62,21.23,21.9
"2018-04-08 13:30:00",22470,0.035,"NAN",0.316,22.72,21.27,21.89
"2018-04-08 13:45:00",22471,0.035,"NAN",0.315,22.83,21.3,21.88
"2018-04-08 14:00:00",22472,0.035,"NAN",0.315,22.93,21.34,21.87
"2018-04-08 14:15:00",22473,0.035,"NAN",0.244,23.02,21.37,21.87
"2018-04-08 14:30:00",22474,0.035,"NAN",0.295,23.1,21.41,21.87
"2018-04-08 14:45:00",22475,0.035,"NAN",0.259,23.16,21.45,21.86
"2018-04-08 15:00:00",22476,0.035,"NAN",0.258,23.22,21.49,21.87
"2018-04-08 15:15:00",22477,0.035,"NAN",0.148,23.24,21.53,21.87
"2018-04-08 15:30:00",22478,0.035,"NAN",0.148,23.26,21.56,21.87
"2018-04-08 15:45:00",22479,0.035,"NAN",0.103,23.27,21.6,21.87
"2018-04-08 16:00:00",22480,0.035,"NAN",0.103,23.26,21.64,21.88
"2018-04-08 16:15:00",22481,0.035,"NAN",0.09,23.25,21.67,21.88
"2018-04-08 16:30:00",22482,0.035,"NAN",0.076,23.25,21.7,21.89
"2018-04-08 16:45:00",22483,0.035,"NAN",0.063,23.23,21.74,21.89
"2018-04-08 17:00:00",22484,0.035,"NAN",0.063,23.2,21.77,21.91
"2018-04-08 17:15:00",22485,0.035,"NAN",0.063,23.17,21.8,21.91
"2018-04-08 17:30:00",22486,0.035,"NAN",0.063,23.12,21.83,21.92
"2018-04-08 17:45:00",22487,0.035,"NAN",0.063,23.05,21.86,21.93
"2018-04-08 18:00:00",22488,0.035,0.265,0.063,22.94,21.89,21.95
"2018-04-08 18:15:00",22489,0.035,0.265,0.063,22.79,21.91,21.97
"2018-04-08 18:30:00",22490,0.034,0.265,0.063,22.62,21.94,21.99
"2018-04-08 18:45:00",22491,0.034,0.265,0.063,22.45,21.96,22
"2018-04-08 19:00:00",22492,0.034,0.265,0.063,22.3,21.98,22.02
"2018-04-08 19:15:00",22493,0.035,0.23,0.063,22.15,21.99,22.04
"2018-04-08 19:30:00",22494,0.034,0.213,0.063,22.01,22,22.06
"2018-04-08 19:45:00",22495,0.034,0.213,0.063,21.89,22,22.08
"2018-04-08 20:00:00",22496,0.034,0.213,0.063,21.78,22,22.09
"2018-04-08 20:15:00",22497,0.034,0.213,0.063,21.68,21.99,22.11
"2018-04-08 20:30:00",22498,0.034,0.213,0.063,21.58,21.98,22.12
"2018-04-08 20:45:00",22499,0.034,0.213,0.063,21.49,21.97,22.14
"2018-04-08 21:00:00",22500,0.034,0.213,0.063,21.4,21.96,22.15
"2018-04-08 21:15:00",22501,0.034,0.213,0.063,21.29,21.94,22.15
"2018-04-08 21:30:00",22502,0.034,0.213,0.063,21.2,21.92,22.17
"2018-04-08 21:45:00",22503,0.034,0.214,0.063,21.1,21.9,22.17
"2018-04-08 22:00:00",22504,0.034,0.213,0.063,21.01,21.88,22.18
"2018-04-08 22:15:00",22505,0.034,0.213,0.063,20.92,21.86,22.19
"2018-04-08 22:30:00",22506,0.034,0.197,0.063,20.81,21.84,22.2
"2018-04-08 22:45:00",22507,0.034,0.197,0.063,20.7,21.81,22.2
"2018-04-08 23:00:00",22508,0.034,0.165,0.063,20.61,21.8,22.22
"2018-04-08 23:15:00",22509,0.034,0.165,0.063,20.51,21.78,22.23
"2018-04-08 23:30:00",22510,0.034,0.165,0.063,20.42,21.75,22.24
"2018-04-08 23:45:00",22511,0.034,0.165,0.063,20.33,21.72,22.24
"2018-04-09 00:00:00",22512,0.034,0.165,0.063,20.24,21.69,22.25
"2018-04-09 00:15:00",22513,0.034,0.165,0.063,20.14,21.66,22.24
"2018-04-09 00:30:00",22514,0.034,0.165,0.063,20.04,21.63,22.25
"2018-04-09 00:45:00",22515,0.034,0.165,0.063,19.94,21.6,22.25
"2018-04-09 01:00:00",22516,0.034,0.165,0.063,19.85,21.56,22.25
"2018-04-09 01:15:00",22517,0.034,0.165,0.063,19.76,21.53,22.25
"2018-04-09 01:30:00",22518,0.034,0.165,0.063,19.67,21.5,22.24
"2018-04-09 01:45:00",22519,0.034,0.165,0.063,19.6,21.46,22.25
"2018-04-09 02:00:00",22520,0.034,0.151,0.063,19.53,21.44,22.25
"2018-04-09 02:15:00",22521,0.034,0.15,0.063,19.47,21.41,22.25
"2018-04-09 02:30:00",22522,0.034,0.121,0.063,19.41,21.37,22.25
"2018-04-09 02:45:00",22523,0.034,0.121,0.063,19.37,21.34,22.24
"2018-04-09 03:00:00",22524,0.034,0.121,0.063,19.31,21.3,22.24
"2018-04-09 03:15:00",22525,0.034,0.121,0.063,19.25,21.27,22.23
"2018-04-09 03:30:00",22526,0.034,0.121,0.063,19.19,21.23,22.23
"2018-04-09 03:45:00",22527,0.034,0.121,0.063,19.13,21.2,22.22
"2018-04-09 04:00:00",22528,0.034,0.108,0.063,19.05,21.17,22.22
"2018-04-09 04:15:00",22529,0.034,0.108,0.063,18.96,21.14,22.21
"2018-04-09 04:30:00",22530,0.034,0.094,0.063,18.87,21.1,22.2
"2018-04-09 04:45:00",22531,0.034,0.046,0.063,18.79,21.06,22.2
"2018-04-09 05:00:00",22532,0.034,0.046,0.063,18.7,21.03,22.19
"2018-04-09 05:15:00",22533,0.034,0.046,0.063,18.64,20.99,22.18
"2018-04-09 05:30:00",22534,0.034,0.046,0.063,18.59,20.96,22.17
"2018-04-09 05:45:00",22535,0.034,0.046,0.063,18.56,20.92,22.16
"2018-04-09 06:00:00",22536,0.034,0.046,0.063,18.5,20.89,22.15
"2018-04-09 06:15:00",22537,0.034,0.046,0.063,18.43,20.85,22.14
"2018-04-09 06:30:00",22538,0.034,0.046,0.063,18.35,20.82,22.12
"2018-04-09 06:45:00",22539,0.034,0.046,0.063,18.3,20.78,22.11
"2018-04-09 07:00:00",22540,0.034,0.046,0.063,18.26,20.75,22.1
"2018-04-09 07:15:00",22541,0.034,0.069,0.063,18.27,20.71,22.09
"2018-04-09 07:30:00",22542,0.034,0.046,0.063,18.34,20.68,22.08
"2018-04-09 07:45:00",22543,0.034,0.083,0.063,18.47,20.65,22.07
"2018-04-09 08:00:00",22544,0.034,0.122,0.063,18.64,20.61,22.05
"2018-04-09 08:15:00",22545,0.034,0.121,0.063,18.8,20.58,22.03
"2018-04-09 08:30:00",22546,0.034,0.152,0.063,18.93,20.54,22.01
"2018-04-09 08:45:00",22547,0.034,0.096,0.063,19.05,20.52,21.98
"2018-04-09 09:00:00",22548,0.034,0.181,0.063,19.2,20.5,21.96
"2018-04-09 09:15:00",22549,0.034,0.085,0.063,19.37,20.49,21.94
"2018-04-09 09:30:00",22550,0.034,0.085,0.063,19.59,20.48,21.92
"2018-04-09 09:45:00",22551,0.034,0.045,0.063,19.79,20.47,21.91
"2018-04-09 10:00:00",22552,0.034,0.044,0.063,19.92,20.47,21.88
"2018-04-09 10:15:00",22553,0.034,0.101,0.063,20.05,20.47,21.86
"2018-04-09 10:30:00",22554,0.034,0.044,0.063,20.24,20.49,21.85
"2018-04-09 10:45:00",22555,0.034,0.044,0.063,20.48,20.49,21.82
"2018-04-09 11:00:00",22556,0.034,0.044,0.062,20.73,20.51,21.8
"2018-04-09 11:15:00",22557,0.034,0.043,0.062,21.01,20.52,21.79
"2018-04-09 11:30:00",22558,0.034,"NAN",0.062,21.27,20.55,21.77
"2018-04-09 11:45:00",22559,0.034,"NAN",0.062,21.52,20.57,21.75
"2018-04-09 12:00:00",22560,0.034,"NAN",0.062,21.77,20.6,21.74
"2018-04-09 12:15:00",22561,0.034,"NAN",0.102,21.96,20.64,21.73
"2018-04-09 12:30:00",22562,0.034,"NAN",0.102,22.15,20.68,21.71
"2018-04-09 12:45:00",22563,0.034,"NAN",0.101,22.38,20.73,21.7
"2018-04-09 13:00:00",22564,0.034,"NAN",0.101,22.58,20.77,21.7
"2018-04-09 13:15:00",22565,0.034,"NAN",0.101,22.73,20.82,21.69
"2018-04-09 13:30:00",22566,0.034,"NAN",0.101,22.87,20.88,21.68
"2018-04-09 13:45:00",22567,0.034,"NAN",0.101,22.96,20.92,21.67
"2018-04-09 14:00:00",22568,0.034,"NAN",0.101,23.09,20.97,21.66
"2018-04-09 14:15:00",22569,0.033,"NAN",0.101,23.21,21.03,21.67
"2018-04-09 14:30:00",22570,0.034,"NAN",0.101,23.32,21.08,21.67
"2018-04-09 14:45:00",22571,0.033,"NAN",0.101,23.38,21.13,21.66
"2018-04-09 15:00:00",22572,0.033,"NAN",0.101,23.43,21.19,21.67
"2018-04-09 15:15:00",22573,0.033,"NAN",0.074,23.44,21.24,21.67
"2018-04-09 15:30:00",22574,0.033,"NAN",0.061,23.42,21.3,21.67
"2018-04-09 15:45:00",22575,0.033,"NAN",0.061,23.39,21.34,21.68
"2018-04-09 16:00:00",22576,0.033,0.807,0.061,23.39,21.39,21.68
"2018-04-09 16:15:00",22577,0.033,0.869,0.061,23.37,21.43,21.69
"2018-04-09 16:30:00",22578,0.033,0.836,0.06,23.32,21.48,21.7
"2018-04-09 16:45:00",22579,0.033,0.72,0.061,23.23,21.52,21.71
"2018-04-09 17:00:00",22580,0.033,0.666,0.061,23.12,21.56,21.72
"2018-04-09 17:15:00",22581,0.033,0.72,0.061,23.01,21.6,21.74
"2018-04-09 17:30:00",22582,0.033,0.665,0.061,22.91,21.64,21.76
"2018-04-09 17:45:00",22583,0.033,0.664,0.061,22.84,21.67,21.77
"2018-04-09 18:00:00",22584,0.033,0.638,0.061,22.78,21.7,21.79
"2018-04-09 18:15:00",22585,0.033,0.585,0.061,22.72,21.72,21.81
"2018-04-09 18:30:00",22586,0.033,0.365,0.061,22.67,21.75,21.82
"2018-04-09 18:45:00",22587,0.033,0.258,0.061,22.59,21.76,21.84
"2018-04-09 19:00:00",22588,0.033,0.258,0.061,22.5,21.77,21.86
"2018-04-09 19:15:00",22589,0.033,0.258,0.061,22.41,21.79,21.87
"2018-04-09 19:30:00",22590,0.033,0.258,0.061,22.33,21.81,21.89
"2018-04-09 19:45:00",22591,0.033,0.258,0.061,22.23,21.81,21.91
"2018-04-09 20:00:00",22592,0.033,0.223,0.061,22.16,21.82,21.92
"2018-04-09 20:15:00",22593,0.033,0.206,0.061,22.08,21.83,21.94
"2018-04-09 20:30:00",22594,0.033,0.206,0.061,22,21.83,21.96
"2018-04-09 20:45:00",22595,0.033,0.206,0.061,21.91,21.83,21.97
"2018-04-09 21:00:00",22596,0.033,0.207,0.061,21.83,21.83,21.98
"2018-04-09 21:15:00",22597,0.033,0.207,0.061,21.74,21.83,22
"2018-04-09 21:30:00",22598,0.033,0.207,0.061,21.67,21.82,22.01
"2018-04-09 21:45:00",22599,0.033,0.191,0.061,21.6,21.81,22.02
"2018-04-09 22:00:00",22600,0.032,0.159,0.061,21.5,21.81,22.04
"2018-04-09 22:15:00",22601,0.032,0.159,0.061,21.38,21.8,22.05
"2018-04-09 22:30:00",22602,0.032,0.191,0.061,21.28,21.79,22.06
"2018-04-09 22:45:00",22603,0.032,0.207,0.061,21.19,21.78,22.07
"2018-04-09 23:00:00",22604,0.032,0.207,0.061,21.1,21.77,22.07
"2018-04-09 23:15:00",22605,0.032,0.207,0.061,21.04,21.75,22.08
"2018-04-09 23:30:00",22606,0.032,0.207,0.061,20.97,21.74,22.09
"2018-04-09 23:45:00",22607,0.032,0.207,0.061,20.91,21.72,22.1
"2018-04-10 00:00:00",22608,0.032,0.207,0.061,20.85,21.69,22.1
"2018-04-10 00:15:00",22609,0.032,0.208,0.061,20.78,21.68,22.11
"2018-04-10 00:30:00",22610,0.032,0.208,0.061,20.74,21.66,22.12
"2018-04-10 00:45:00",22611,0.032,0.207,0.061,20.7,21.64,22.12
"2018-04-10 01:00:00",22612,0.032,0.207,0.061,20.63,21.62,22.12
"2018-04-10 01:15:00",22613,0.032,0.16,0.061,20.57,21.6,22.12
"2018-04-10 01:30:00",22614,0.032,0.16,0.061,20.5,21.58,22.13
"2018-04-10 01:45:00",22615,0.032,0.192,0.061,20.47,21.56,22.14
"2018-04-10 02:00:00",22616,0.032,0.208,0.061,20.44,21.54,22.14
"2018-04-10 02:15:00",22617,0.032,0.208,0.061,20.4,21.51,22.13
"2018-04-10 02:30:00",22618,0.032,0.208,0.061,20.34,21.49,22.13
"2018-04-10 02:45:00",22619,0.032,0.208,0.061,20.28,21.47,22.14
"2018-04-10 03:00:00",22620,0.032,0.208,0.061,20.25,21.46,22.14
"2018-04-10 03:15:00",22621,0.032,0.208,0.061,20.23,21.44,22.14
"2018-04-10 03:30:00",22622,0.032,0.208,0.061,20.22,21.42,22.14
"2018-04-10 03:45:00",22623,0.032,0.208,0.061,20.21,21.39,22.14
"2018-04-10 04:00:00",22624,0.032,0.208,0.061,20.21,21.37,22.14
"2018-04-10 04:15:00",22625,0.032,0.208,0.061,20.21,21.35,22.13
"2018-04-10 04:30:00",22626,0.032,0.208,0.061,20.21,21.33,22.13
"2018-04-10 04:45:00",22627,0.032,0.208,0.061,20.2,21.31,22.12
"2018-04-10 05:00:00",22628,0.032,0.208,0.061,20.2,21.29,22.11
"2018-04-10 05:15:00",22629,0.032,0.208,0.061,20.18,21.27,22.1
"2018-04-10 05:30:00",22630,0.032,0.208,0.061,20.16,21.25,22.1
"2018-04-10 05:45:00",22631,0.032,0.208,0.061,20.15,21.24,22.09
"2018-04-10 06:00:00",22632,0.032,0.209,0.061,20.13,21.22,22.09
"2018-04-10 06:15:00",22633,0.032,0.209,0.061,20.12,21.21,22.08
"2018-04-10 06:30:00",22634,0.032,0.209,0.061,20.1,21.19,22.07
"2018-04-10 06:45:00",22635,0.032,0.208,0.061,20.06,21.18,22.07
"2018-04-10 07:00:00",22636,0.032,0.208,0.061,20,21.16,22.06
"2018-04-10 07:15:00",22637,0.032,0.209,0.061,19.95,21.15,22.06
"2018-04-10 07:30:00",22638,0.032,0.243,0.061,19.93,21.14,22.05
"2018-04-10 07:45:00",22639,0.032,0.226,0.061,19.95,21.13,22.04
"2018-04-10 08:00:00",22640,0.032,0.209,0.061,20.01,21.11,22.03
"2018-04-10 08:15:00",22641,0.032,0.226,0.061,20.1,21.09,22.03
"2018-04-10 08:30:00",22642,0.032,0.209,0.061,20.19,21.08,22.02
"2018-04-10 08:45:00",22643,0.032,0.28,0.061,20.27,21.06,22.01
"2018-04-10 09:00:00",22644,0.032,0.279,0.061,20.33,21.05,21.99
"2018-04-10 09:15:00",22645,0.032,0.26,0.061,20.43,21.03,21.98
"2018-04-10 09:30:00",22646,0.032,0.26,0.06,20.56,21.02,21.96
"2018-04-10 09:45:00",22647,0.032,0.297,0.061,20.7,21.02,21.95
"2018-04-10 10:00:00",22648,0.032,"NAN",0.06,20.85,21.01,21.94
"2018-04-10 10:15:00",22649,0.032,0.297,0.06,21.01,21.02,21.93
"2018-04-10 10:30:00",22650,0.032,0.382,0.06,21.16,21.02,21.92
"2018-04-10 10:45:00",22651,0.032,0.561,0.06,21.31,21.03,21.91
"2018-04-10 11:00:00",22652,0.032,0.563,0.06,21.43,21.04,21.9
"2018-04-10 11:15:00",22653,0.032,"NAN",0.06,21.61,21.05,21.88
"2018-04-10 11:30:00",22654,0.032,"NAN",0.06,21.78,21.07,21.88
"2018-04-10 11:45:00",22655,0.067,"NAN",0.06,21.95,21.1,21.87
"2018-04-10 12:00:00",22656,0.033,"NAN",0.06,22.11,21.12,21.87
"2018-04-10 12:15:00",22657,0.044,"NAN",0.06,22.25,21.15,21.86
"2018-04-10 12:30:00",22658,0.065,"NAN",0.059,22.39,21.17,21.86
"2018-04-10 12:45:00",22659,0.077,"NAN",0.059,22.53,21.2,21.85
"2018-04-10 13:00:00",22660,0.09,"NAN",0.059,22.65,21.24,21.85
"2018-04-10 13:15:00",22661,0.102,"NAN",0.059,22.73,21.27,21.84
"2018-04-10 13:30:00",22662,0.102,"NAN",0.059,22.8,21.31,21.84
"2018-04-10 13:45:00",22663,0.078,0.921,0.059,22.85,21.34,21.84
"2018-04-10 14:30:00",22664,0.022,0.569,0.041,22.94,21.45,21.85
"2018-04-10 14:45:00",22665,0.077,0.828,0.059,22.97,21.49,21.85
"2018-04-10 15:00:00",22666,0.065,0.828,0.059,22.98,21.52,21.86
"2018-04-10 15:15:00",22667,0.065,0.827,0.059,22.98,21.55,21.86
"2018-04-10 15:30:00",22668,0.043,0.74,0.059,22.98,21.58,21.86
"2018-04-10 15:45:00",22669,0.032,0.739,0.059,22.95,21.61,21.87
"2018-04-10 16:00:00",22670,0.032,0.739,0.059,22.91,21.64,21.87
"2018-04-10 16:15:00",22671,0.043,0.739,0.059,22.89,21.68,21.88
"2018-04-10 16:30:00",22672,0.032,0.739,0.059,22.86,21.7,21.89
"2018-04-10 16:45:00",22673,0.032,0.71,0.059,22.85,21.73,21.89
"2018-04-10 17:00:00",22674,0.032,0.656,0.059,22.8,21.74,21.9
"2018-04-10 17:15:00",22675,0.032,0.655,0.059,22.71,21.77,21.91
"2018-04-10 17:30:00",22676,0.032,0.577,0.059,22.62,21.79,21.93
"2018-04-10 17:45:00",22677,0.032,0.577,0.059,22.53,21.81,21.94
"2018-04-10 18:00:00",22678,0.032,0.578,0.059,22.43,21.83,21.96
"2018-04-10 18:15:00",22679,0.032,0.603,0.059,22.34,21.84,21.97
"2018-04-10 18:30:00",22680,0.032,0.603,0.059,22.26,21.86,21.99
"2018-04-10 18:45:00",22681,0.032,0.552,0.059,22.18,21.88,22.01
"2018-04-10 19:00:00",22682,0.032,0.504,0.059,22.09,21.88,22.02
"2018-04-10 19:15:00",22683,0.031,0.529,0.059,21.98,21.89,22.04
"2018-04-10 19:30:00",22684,0.032,0.552,0.059,21.85,21.89,22.05
"2018-04-10 19:45:00",22685,0.031,0.482,0.059,21.71,21.89,22.06
"2018-04-10 20:00:00",22686,0.031,0.481,0.059,21.6,21.89,22.08
"2018-04-10 20:15:00",22687,0.031,0.481,0.059,21.54,21.88,22.09
"2018-04-10 20:30:00",22688,0.031,0.435,0.059,21.52,21.87,22.11
"2018-04-10 20:45:00",22689,0.032,0.459,0.059,21.51,21.87,22.12
"2018-04-10 21:00:00",22690,0.031,0.505,0.059,21.49,21.85,22.12
"2018-04-10 21:15:00",22691,0.031,0.435,0.059,21.47,21.85,22.13
"2018-04-10 21:30:00",22692,0.031,0.459,0.059,21.44,21.83,22.14
"2018-04-10 21:45:00",22693,0.031,0.435,0.059,21.42,21.82,22.15
"2018-04-10 22:00:00",22694,0.031,0.482,0.059,21.4,21.81,22.16
"2018-04-10 22:15:00",22695,0.031,0.53,0.059,21.39,21.8,22.17
"2018-04-10 22:30:00",22696,0.031,0.554,0.059,21.39,21.79,22.17
"2018-04-10 22:45:00",22697,0.031,0.554,0.059,21.38,21.78,22.18
"2018-04-10 23:00:00",22698,0.031,0.53,0.059,21.38,21.77,22.18
"2018-04-10 23:15:00",22699,0.031,0.482,0.059,21.36,21.76,22.19
"2018-04-10 23:30:00",22700,0.031,0.458,0.059,21.34,21.76,22.2
"2018-04-10 23:45:00",22701,0.031,0.436,0.059,21.3,21.74,22.2
"2018-04-11 00:00:00",22702,0.031,0.393,0.059,21.22,21.73,22.2
"2018-04-11 00:15:00",22703,0.031,0.371,0.059,21.12,21.73,22.2
"2018-04-11 00:30:00",22704,0.031,0.31,0.059,20.99,21.72,22.2
"2018-04-11 00:45:00",22705,0.031,0.292,0.059,20.85,21.71,22.2
"2018-04-11 01:00:00",22706,0.031,0.292,0.059,20.74,21.69,22.21
"2018-04-11 01:15:00",22707,0.031,0.292,0.059,20.67,21.69,22.21
"2018-04-11 01:30:00",22708,0.031,0.292,0.059,20.65,21.67,22.21
"2018-04-11 01:45:00",22709,0.031,0.351,0.059,20.65,21.65,22.21
"2018-04-11 02:00:00",22710,0.031,0.292,0.059,20.63,21.63,22.21
"2018-04-11 02:15:00",22711,0.031,0.292,0.059,20.58,21.61,22.21
"2018-04-11 02:30:00",22712,0.031,0.311,0.059,20.5,21.59,22.21
"2018-04-11 02:45:00",22713,0.031,0.311,0.059,20.41,21.57,22.21
"2018-04-11 03:00:00",22714,0.031,0.274,0.059,20.3,21.55,22.22
"2018-04-11 03:15:00",22715,0.031,0.293,0.059,20.21,21.54,22.22
"2018-04-11 03:30:00",22716,0.031,0.255,0.059,20.13,21.52,22.22
"2018-04-11 03:45:00",22717,0.031,0.255,0.059,20.04,21.5,22.22
"2018-04-11 04:00:00",22718,0.031,0.255,0.059,19.94,21.48,22.22
"2018-04-11 04:15:00",22719,0.031,0.255,0.059,19.87,21.46,22.22
