"TOA5","DroughtNet","CR1000","68414","CR1000.Std.27.04","CPU:DryNet20151110.CR1","60679","PAR"
"TIMESTAMP","RECORD","PAR_Den_1_Avg","PAR_Den_2_Avg"
"TS","RN","umol/s/m^2","umol/s/m^2"
"","","Avg","Avg"
"2018-04-10 02:45:00",22619,0.001,0.001
"2018-04-10 03:00:00",22620,0.002,0.001
"2018-04-10 03:15:00",22621,0.002,0.001
"2018-04-10 03:30:00",22622,0.002,0.001
"2018-04-10 03:45:00",22623,0.002,0.001
"2018-04-10 04:00:00",22624,0.002,0.001
"2018-04-10 04:15:00",22625,0.002,0.001
"2018-04-10 04:30:00",22626,0.002,0.001
"2018-04-10 04:45:00",22627,0.002,0.001
"2018-04-10 05:00:00",22628,0.002,0.001
"2018-04-10 05:15:00",22629,0.002,0.001
"2018-04-10 05:30:00",22630,0.002,0.001
"2018-04-10 05:45:00",22631,0.004,0.003
"2018-04-10 06:00:00",22632,0.092,0.071
"2018-04-10 06:15:00",22633,2.62,1.984
"2018-04-10 06:30:00",22634,16.93,12.54
"2018-04-10 06:45:00",22635,42.83,31.15
"2018-04-10 07:00:00",22636,77.39,56.2
"2018-04-10 07:15:00",22637,125.2,91.2
"2018-04-10 07:30:00",22638,204.4,154.1
"2018-04-10 07:45:00",22639,401.2,327
"2018-04-10 08:00:00",22640,741.2,623.8
"2018-04-10 08:15:00",22641,781.3,650.8
"2018-04-10 08:30:00",22642,792.8,335.1
"2018-04-10 08:45:00",22643,885,634.6
"2018-04-10 09:00:00",22644,979,375.7
"2018-04-10 09:15:00",22645,1057,363.9
"2018-04-10 09:30:00",22646,1153,410.5
"2018-04-10 09:45:00",22647,1311,608.9
"2018-04-10 10:00:00",22648,1451,741
"2018-04-10 10:15:00",22649,1565,797.6
"2018-04-10 10:30:00",22650,1650,932
"2018-04-10 10:45:00",22651,1295,1254
"2018-04-10 11:00:00",22652,1883,1928
"2018-04-10 11:15:00",22653,1889,1906
"2018-04-10 11:30:00",22654,1710,1742
"2018-04-10 11:45:00",22655,1710,1787
"2018-04-10 12:00:00",22656,1725,1805
"2018-04-10 12:15:00",22657,1681,1756
"2018-04-10 12:30:00",22658,1653,1729
"2018-04-10 12:45:00",22659,1594,"NAN"
"2018-04-10 13:00:00",22660,1428,1542
"2018-04-10 13:15:00",22661,1534,1734
"2018-04-10 13:30:00",22662,1486,1212
"2018-04-10 13:45:00",22663,1413,795.4
"2018-04-10 14:30:00",22664,1149,709.4
"2018-04-10 14:45:00",22665,886,588.3
"2018-04-10 15:00:00",22666,1263,1014
"2018-04-10 15:15:00",22667,811,632.2
"2018-04-10 15:30:00",22668,738.3,487.2
"2018-04-10 15:45:00",22669,566,371.9
"2018-04-10 16:00:00",22670,487.5,346.4
"2018-04-10 16:15:00",22671,738.1,419.2
"2018-04-10 16:30:00",22672,593.8,308.6
"2018-04-10 16:45:00",22673,355.6,161.6
"2018-04-10 17:00:00",22674,245.1,121.5
"2018-04-10 17:15:00",22675,139.7,92.2
"2018-04-10 17:30:00",22676,55.39,40.03
"2018-04-10 17:45:00",22677,23.47,17.25
"2018-04-10 18:00:00",22678,4.6,3.372
"2018-04-10 18:15:00",22679,0.228,0.164
"2018-04-10 18:30:00",22680,0.009,0.005
"2018-04-10 18:45:00",22681,0.003,0
"2018-04-10 19:00:00",22682,0.003,0
"2018-04-10 19:15:00",22683,0.002,0
"2018-04-10 19:30:00",22684,0.002,0.001
"2018-04-10 19:45:00",22685,0.002,0.001
"2018-04-10 20:00:00",22686,0.002,0.001
"2018-04-10 20:15:00",22687,0.002,0.001
"2018-04-10 20:30:00",22688,0.003,0
"2018-04-10 20:45:00",22689,0.003,0
"2018-04-10 21:00:00",22690,0.003,0
"2018-04-10 21:15:00",22691,0.003,0
"2018-04-10 21:30:00",22692,0.003,0
"2018-04-10 21:45:00",22693,0.003,0.001
"2018-04-10 22:00:00",22694,0.003,0
"2018-04-10 22:15:00",22695,0.003,0
"2018-04-10 22:30:00",22696,0.002,0.001
"2018-04-10 22:45:00",22697,0.002,0
"2018-04-10 23:00:00",22698,0.003,0
"2018-04-10 23:15:00",22699,0.003,0.001
"2018-04-10 23:30:00",22700,0.003,0.001
"2018-04-10 23:45:00",22701,0.002,0.001
"2018-04-11 00:00:00",22702,0.001,0.001
"2018-04-11 00:15:00",22703,0.002,0.001
"2018-04-11 00:30:00",22704,0.002,0.001
"2018-04-11 00:45:00",22705,0.001,0.001
"2018-04-11 01:00:00",22706,0.002,0.001
"2018-04-11 01:15:00",22707,0.001,0.001
"2018-04-11 01:30:00",22708,0.001,0.001
"2018-04-11 01:45:00",22709,0.001,0.001
"2018-04-11 02:00:00",22710,0.001,0.001
"2018-04-11 02:15:00",22711,0.001,0.001
"2018-04-11 02:30:00",22712,0.001,0.001
"2018-04-11 02:45:00",22713,0.001,0.001
"2018-04-11 03:00:00",22714,0.001,0
"2018-04-11 03:15:00",22715,0.001,0
"2018-04-11 03:30:00",22716,0.001,0
"2018-04-11 03:45:00",22717,0.001,0
"2018-04-11 04:00:00",22718,0.001,0
"2018-04-11 04:15:00",22719,0.001,0
"2018-04-11 04:30:00",22720,0.001,0
"2018-04-11 04:45:00",22721,0.001,0
"2018-04-11 05:00:00",22722,0.002,0
"2018-04-11 05:15:00",22723,0.002,0
"2018-04-11 05:30:00",22724,0.002,0
"2018-04-11 05:45:00",22725,0.005,0.003
"2018-04-11 06:00:00",22726,0.104,0.078
"2018-04-11 06:15:00",22727,2.786,2.073
"2018-04-11 06:30:00",22728,19.86,14.63
"2018-04-11 06:45:00",22729,64.13,49.8
"2018-04-11 07:00:00",22730,158.2,138.2
"2018-04-11 07:15:00",22731,267.4,237.4
"2018-04-11 07:30:00",22732,374.5,325.8
"2018-04-11 07:45:00",22733,482.1,413.1
"2018-04-11 08:00:00",22734,584.2,520.7
"2018-04-11 08:15:00",22735,680.5,632.7
"2018-04-11 08:30:00",22736,769.8,344.8
"2018-04-11 08:45:00",22737,870,596.9
"2018-04-11 09:00:00",22738,965,320.4
"2018-04-11 09:15:00",22739,1054,330.9
"2018-04-11 09:30:00",22740,1135,365.7
"2018-04-11 09:45:00",22741,1213,483.9
"2018-04-11 10:00:00",22742,1283,560.6
"2018-04-11 10:15:00",22743,1329,581
"2018-04-11 10:30:00",22744,1404,693.1
"2018-04-11 10:45:00",22745,1453,1620
"2018-04-11 11:00:00",22746,1494,1663
"2018-04-11 11:15:00",22747,1526,1677
"2018-04-11 11:30:00",22748,1549,1715
"2018-04-11 11:45:00",22749,1567,1711
"2018-04-11 12:00:00",22750,1573,1714
"2018-04-11 12:15:00",22751,1574,1726
"2018-04-11 12:30:00",22752,1564,1731
"2018-04-11 12:45:00",22753,1546,1737
"2018-04-11 13:00:00",22754,1520,1752
"2018-04-11 13:15:00",22755,1488,1711
"2018-04-11 13:30:00",22756,1448,965
"2018-04-11 13:45:00",22757,1400,691.9
"2018-04-11 14:00:00",22758,1346,712.1
"2018-04-11 14:15:00",22759,1282,668.5
"2018-04-11 14:30:00",22760,1212,705.7
"2018-04-11 14:45:00",22761,1136,695.5
"2018-04-11 15:00:00",22762,1055,892
"2018-04-11 15:15:00",22763,966,652.7
"2018-04-11 15:30:00",22764,873,398.7
"2018-04-11 15:45:00",22765,775.9,338.8
"2018-04-11 16:00:00",22766,673.1,423.9
"2018-04-11 16:15:00",22767,568.5,225.8
"2018-04-11 16:30:00",22768,462.4,186.5
"2018-04-11 16:45:00",22769,357.3,136.1
"2018-04-11 17:00:00",22770,256,113.9
"2018-04-11 17:15:00",22771,161.2,93.5
"2018-04-11 17:30:00",22772,74.3,48.7
"2018-04-11 17:45:00",22773,22.45,16.4
"2018-04-11 18:00:00",22774,3.878,2.815
"2018-04-11 18:15:00",22775,0.168,0.119
"2018-04-11 18:30:00",22776,0.008,0.004
"2018-04-11 18:45:00",22777,0.002,0.001
"2018-04-11 19:00:00",22778,0.002,0
"2018-04-11 19:15:00",22779,0.003,0
"2018-04-11 19:30:00",22780,0.003,0
"2018-04-11 19:45:00",22781,0.003,0
"2018-04-11 20:00:00",22782,0.003,0
"2018-04-11 20:15:00",22783,0.002,0
"2018-04-11 20:30:00",22784,0.002,0.001
"2018-04-11 20:45:00",22785,0.002,0.001
"2018-04-11 21:00:00",22786,0.002,0.001
"2018-04-11 21:15:00",22787,0.002,0
"2018-04-11 21:30:00",22788,0.001,0
"2018-04-11 21:45:00",22789,0.001,0
"2018-04-11 22:00:00",22790,0.001,0
"2018-04-11 22:15:00",22791,0.001,0
"2018-04-11 22:30:00",22792,0.001,0
"2018-04-11 22:45:00",22793,0.001,0
"2018-04-11 23:00:00",22794,0.001,0
"2018-04-11 23:15:00",22795,0.001,0.001
"2018-04-11 23:30:00",22796,0.001,0.001
"2018-04-11 23:45:00",22797,0.002,0.001
"2018-04-12 00:00:00",22798,0.001,0
"2018-04-12 00:15:00",22799,0.002,0.001
"2018-04-12 00:30:00",22800,0.002,0.001
"2018-04-12 00:45:00",22801,0.001,0.001
"2018-04-12 01:00:00",22802,0.002,0.001
"2018-04-12 01:15:00",22803,0.002,0
"2018-04-12 01:30:00",22804,0.002,0
"2018-04-12 01:45:00",22805,0.002,0
"2018-04-12 02:00:00",22806,0.002,0
"2018-04-12 02:15:00",22807,0.002,0.001
"2018-04-12 02:30:00",22808,0.002,0.001
"2018-04-12 02:45:00",22809,0.002,0.001
"2018-04-12 03:00:00",22810,0.002,0.001
"2018-04-12 03:15:00",22811,0.002,0.001
"2018-04-12 03:30:00",22812,0.002,0
"2018-04-12 03:45:00",22813,0.002,0.001
"2018-04-12 04:00:00",22814,0.002,0.001
"2018-04-12 04:15:00",22815,0.002,0.001
"2018-04-12 04:30:00",22816,0.002,0
"2018-04-12 04:45:00",22817,0.002,0
"2018-04-12 05:00:00",22818,0.002,0
"2018-04-12 05:15:00",22819,0.002,0.001
"2018-04-12 05:30:00",22820,0.002,0
"2018-04-12 05:45:00",22821,0.004,0.002
"2018-04-12 06:00:00",22822,0.08,0.057
"2018-04-12 06:15:00",22823,2.479,1.738
"2018-04-12 06:30:00",22824,20.04,13.85
"2018-04-12 06:45:00",22825,71.65,51.33
"2018-04-12 07:00:00",22826,183.8,152.4
"2018-04-12 07:15:00",22827,292.7,243.5
"2018-04-12 07:30:00",22828,414.2,341.5
"2018-04-12 07:45:00",22829,520.6,431
"2018-04-12 08:00:00",22830,622,536.2
"2018-04-12 08:15:00",22831,721.1,647.9
"2018-04-12 08:30:00",22832,812,284.8
"2018-04-12 08:45:00",22833,897,578.7
"2018-04-12 09:00:00",22834,969,268.4
"2018-04-12 09:15:00",22835,1056,298.3
"2018-04-12 09:30:00",22836,1137,344.2
"2018-04-12 09:45:00",22837,1214,444.4
"2018-04-12 10:00:00",22838,1272,535
"2018-04-12 10:15:00",22839,1340,554.8
"2018-04-12 10:30:00",22840,1393,869
"2018-04-12 10:45:00",22841,1440,1661
"2018-04-12 11:00:00",22842,1477,1659
"2018-04-12 11:15:00",22843,1509,1683
"2018-04-12 11:30:00",22844,1529,1721
"2018-04-12 11:45:00",22845,1536,1690
"2018-04-12 12:00:00",22846,1546,1707
"2018-04-12 12:15:00",22847,1542,1715
"2018-04-12 12:30:00",22848,1535,1705
"2018-04-12 12:45:00",22849,1529,1751
"2018-04-12 13:00:00",22850,1515,1793
"2018-04-12 13:15:00",22851,1482,1386
"2018-04-12 13:30:00",22852,1448,820
"2018-04-12 13:45:00",22853,1395,684.1
"2018-04-12 14:00:00",22854,1338,719.5
"2018-04-12 14:15:00",22855,1275,698.6
"2018-04-12 14:30:00",22856,1206,682.6
"2018-04-12 14:45:00",22857,1131,811
"2018-04-12 15:00:00",22858,1049,850
"2018-04-12 15:15:00",22859,958,555.6
"2018-04-12 15:30:00",22860,861,385.9
"2018-04-12 15:45:00",22861,766.9,383.4
"2018-04-12 16:00:00",22862,665.5,383.4
"2018-04-12 16:15:00",22863,559.2,214.4
"2018-04-12 16:30:00",22864,453.5,225.3
"2018-04-12 16:45:00",22865,350,139.3
"2018-04-12 17:00:00",22866,247.7,110.9
"2018-04-12 17:15:00",22867,153.7,89.2
"2018-04-12 17:30:00",22868,73.58,47.8
"2018-04-12 17:45:00",22869,21.67,15.76
"2018-04-12 18:00:00",22870,3.323,2.406
"2018-04-12 18:15:00",22871,0.129,0.091
"2018-04-12 18:30:00",22872,0.007,0.003
"2018-04-12 18:45:00",22873,0.003,0.001
"2018-04-12 19:00:00",22874,0.003,0
"2018-04-12 19:15:00",22875,0.003,0
"2018-04-12 19:30:00",22876,0.003,0
"2018-04-12 19:45:00",22877,0.003,0
"2018-04-12 20:00:00",22878,0.002,0.001
"2018-04-12 20:15:00",22879,0.002,0.001
"2018-04-12 20:30:00",22880,0.002,0.001
"2018-04-12 20:45:00",22881,0.002,0.001
"2018-04-12 21:00:00",22882,0.003,0.001
"2018-04-12 21:15:00",22883,0.005,0.001
"2018-04-12 21:30:00",22884,0.004,0.001
"2018-04-12 21:45:00",22885,0.005,0.001
"2018-04-12 22:00:00",22886,0.004,0.001
"2018-04-12 22:15:00",22887,0.004,0.001
"2018-04-12 22:30:00",22888,0.004,0.001
"2018-04-12 22:45:00",22889,0.004,0.001
"2018-04-12 23:00:00",22890,0.004,0.001
"2018-04-12 23:15:00",22891,0.004,0.001
"2018-04-12 23:30:00",22892,0.003,0.001
"2018-04-12 23:45:00",22893,0.004,0.001
"2018-04-13 00:00:00",22894,0.002,0.001
"2018-04-13 00:15:00",22895,0.003,0.001
"2018-04-13 00:30:00",22896,0.003,0.001
"2018-04-13 00:45:00",22897,0.003,0
"2018-04-13 01:00:00",22898,0.003,0
"2018-04-13 01:15:00",22899,0.003,0
"2018-04-13 01:30:00",22900,0.003,0
"2018-04-13 01:45:00",22901,0.003,0
"2018-04-13 02:00:00",22902,0.003,0
"2018-04-13 02:15:00",22903,0.003,0
"2018-04-13 02:30:00",22904,0.003,0
"2018-04-13 02:45:00",22905,0.002,0
"2018-04-13 03:00:00",22906,0.002,0
"2018-04-13 03:15:00",22907,0.003,0
"2018-04-13 03:30:00",22908,0.003,0
"2018-04-13 03:45:00",22909,0.003,0
"2018-04-13 04:00:00",22910,0.003,0
"2018-04-13 04:15:00",22911,0.002,0
"2018-04-13 04:30:00",22912,0.002,0.001
"2018-04-13 04:45:00",22913,0.002,0.001
"2018-04-13 05:00:00",22914,0.002,0.001
"2018-04-13 05:15:00",22915,0.002,0.001
"2018-04-13 05:30:00",22916,0.002,0.001
"2018-04-13 05:45:00",22917,0.004,0.003
"2018-04-13 06:00:00",22918,0.071,0.056
"2018-04-13 06:15:00",22919,2.072,1.589
"2018-04-13 06:30:00",22920,16.9,12.75
"2018-04-13 06:45:00",22921,55.15,43.48
"2018-04-13 07:00:00",22922,141.8,132.2
"2018-04-13 07:15:00",22923,239.3,228.1
"2018-04-13 07:30:00",22924,342.6,313.7
"2018-04-13 07:45:00",22925,464.8,421.1
"2018-04-13 08:00:00",22926,632.6,576.8
"2018-04-13 08:15:00",22927,799,731.5
"2018-04-13 08:30:00",22928,844,330.3
"2018-04-13 08:45:00",22929,853,514.8
"2018-04-13 09:00:00",22930,763.3,264.3
"2018-04-13 09:15:00",22931,589.4,230.7
"2018-04-13 09:30:00",22932,1123,354.5
"2018-04-13 09:45:00",22933,1205,441.4
"2018-04-13 10:00:00",22934,1282,540.1
"2018-04-13 10:15:00",22935,1300,607.9
"2018-04-13 10:30:00",22936,1235,1016
"2018-04-13 10:45:00",22937,1492,1555
"2018-04-13 11:00:00",22938,1699,1769
"2018-04-13 11:15:00",22939,1655,1729
"2018-04-13 11:30:00",22940,1179,1155
"2018-04-13 11:45:00",22941,722.7,605
"2018-04-13 12:00:00",22942,1799,1814
"2018-04-13 12:15:00",22943,1622,1692
"2018-04-13 12:30:00",22944,1730,1843
"2018-04-13 12:45:00",22945,1701,1811
"2018-04-13 13:00:00",22946,1350,1465
"2018-04-13 13:15:00",22947,1104,840
"2018-04-13 13:30:00",22948,1313,715.8
"2018-04-13 13:45:00",22949,1433,742
"2018-04-13 14:00:00",22950,1402,763.3
"2018-04-13 14:15:00",22951,906,562.9
"2018-04-13 14:30:00",22952,1093,618.9
"2018-04-13 14:45:00",22953,1048,848
"2018-04-13 15:00:00",22954,1055,804
"2018-04-13 15:15:00",22955,958,489.3
"2018-04-13 15:30:00",22956,859,389.7
"2018-04-13 15:45:00",22957,766.2,448.3
"2018-04-13 16:00:00",22958,666.5,332.5
"2018-04-13 16:15:00",22959,562.6,220.7
"2018-04-13 16:30:00",22960,444.1,279.5
"2018-04-13 16:45:00",22961,331,142.6
"2018-04-13 17:00:00",22962,230.3,108
"2018-04-13 17:15:00",22963,136,82.9
"2018-04-13 17:30:00",22964,56.7,38.97
"2018-04-13 17:45:00",22965,14.55,10.59
"2018-04-13 18:00:00",22966,1.999,1.478
"2018-04-13 18:15:00",22967,0.077,0.055
"2018-04-13 18:30:00",22968,0.008,0.002
"2018-04-13 18:45:00",22969,0.005,0
"2018-04-13 19:00:00",22970,0.005,0
"2018-04-13 19:15:00",22971,0.004,0
"2018-04-13 19:30:00",22972,0.004,0
"2018-04-13 19:45:00",22973,0.003,0
"2018-04-13 20:00:00",22974,0.003,0.001
"2018-04-13 20:15:00",22975,0.004,0.001
"2018-04-13 20:30:00",22976,0.004,0.001
"2018-04-13 20:45:00",22977,0.005,0.001
"2018-04-13 21:00:00",22978,0.005,0.001
"2018-04-13 21:15:00",22979,0.005,0.001
"2018-04-13 21:30:00",22980,0.005,0.001
"2018-04-13 21:45:00",22981,0.005,0.001
"2018-04-13 22:00:00",22982,0.005,0.001
"2018-04-13 22:15:00",22983,0.005,0.001
"2018-04-13 22:30:00",22984,0.005,0.001
"2018-04-13 22:45:00",22985,0.005,0.001
"2018-04-13 23:00:00",22986,0.005,0.001
"2018-04-13 23:15:00",22987,0.005,0.001
"2018-04-13 23:30:00",22988,0.005,0.001
"2018-04-13 23:45:00",22989,0.005,0.001
"2018-04-14 00:00:00",22990,0.005,0.001
"2018-04-14 00:15:00",22991,0.005,0.001
"2018-04-14 00:30:00",22992,0.005,0.001
"2018-04-14 00:45:00",22993,0.004,0.001
"2018-04-14 01:00:00",22994,0.005,0.001
"2018-04-14 01:15:00",22995,0.005,0.001
"2018-04-14 01:30:00",22996,0.005,0.001
"2018-04-14 01:45:00",22997,0.005,0.001
"2018-04-14 02:00:00",22998,0.005,0.001
"2018-04-14 02:15:00",22999,0.005,0.001
"2018-04-14 02:30:00",23000,0.005,0.001
"2018-04-14 02:45:00",23001,0.005,0.001
"2018-04-14 03:00:00",23002,0.005,0.002
"2018-04-14 03:15:00",23003,0.004,0.001
"2018-04-14 03:30:00",23004,0.005,0.002
"2018-04-14 03:45:00",23005,0.004,0.001
"2018-04-14 04:00:00",23006,0.005,0.001
"2018-04-14 04:15:00",23007,0.004,0.001
"2018-04-14 04:30:00",23008,0.005,0.001
"2018-04-14 04:45:00",23009,0.004,0.001
"2018-04-14 05:00:00",23010,0.004,0.001
"2018-04-14 05:15:00",23011,0.004,0.001
"2018-04-14 05:30:00",23012,0.003,0.001
"2018-04-14 05:45:00",23013,0.004,0.001
"2018-04-14 06:00:00",23014,0.012,0.007
"2018-04-14 06:15:00",23015,0.461,0.363
"2018-04-14 06:30:00",23016,4.765,3.701
"2018-04-14 06:45:00",23017,21.26,16.46
"2018-04-14 07:00:00",23018,48,37.15
"2018-04-14 07:15:00",23019,76.04,58.88
"2018-04-14 07:30:00",23020,120.3,93.4
"2018-04-14 07:45:00",23021,165.1,126.8
"2018-04-14 08:00:00",23022,220.7,169.8
"2018-04-14 08:15:00",23023,379.5,301.4
"2018-04-14 08:30:00",23024,482.1,213.8
"2018-04-14 08:45:00",23025,871,459.6
"2018-04-14 09:00:00",23026,986,252
"2018-04-14 09:15:00",23027,1067,301.6
"2018-04-14 09:30:00",23028,1145,342.5
"2018-04-14 09:45:00",23029,1216,418
"2018-04-14 10:00:00",23030,1279,490.5
"2018-04-14 10:15:00",23031,1340,523
"2018-04-14 10:30:00",23032,1400,1313
"2018-04-14 10:45:00",23033,1446,1624
"2018-04-14 11:00:00",23034,1532,1672
"2018-04-14 11:15:00",23035,724.1,661.5
"2018-04-14 11:30:00",23036,769.5,614.3
"2018-04-14 11:45:00",23037,1067,"NAN"
"2018-04-14 12:00:00",23038,1148,1130
"2018-04-14 12:15:00",23039,1259,1302
"2018-04-14 12:30:00",23040,1470,1575
"2018-04-14 12:45:00",23041,1585,1793
"2018-04-14 13:00:00",23042,1532,1704
"2018-04-14 13:15:00",23043,1439,936
"2018-04-14 13:30:00",23044,1447,724.1
"2018-04-14 13:45:00",23045,1354,712.8
"2018-04-14 14:00:00",23046,1306,689.4
"2018-04-14 14:15:00",23047,1331,782.1
"2018-04-14 14:30:00",23048,1232,699.6
"2018-04-14 14:45:00",23049,1055,864
"2018-04-14 15:00:00",23050,1042,758.9
"2018-04-14 15:15:00",23051,689.1,416.5
"2018-04-14 15:30:00",23052,572.1,346.9
"2018-04-14 15:45:00",23053,616.9,423.4
"2018-04-14 16:00:00",23054,659.2,310.8
"2018-04-14 16:15:00",23055,547.4,208.1
"2018-04-14 16:30:00",23056,455.1,321.8
"2018-04-14 16:45:00",23057,342.5,141.7
"2018-04-14 17:00:00",23058,230.9,108.3
"2018-04-14 17:15:00",23059,139.6,83.8
"2018-04-14 17:30:00",23060,59.93,41.01
"2018-04-14 17:45:00",23061,16.48,12.05
"2018-04-14 18:00:00",23062,1.895,1.359
"2018-04-14 18:15:00",23063,0.067,0.046
"2018-04-14 18:30:00",23064,0.006,0.002
"2018-04-14 18:45:00",23065,0.004,0
"2018-04-14 19:00:00",23066,0.003,0
"2018-04-14 19:15:00",23067,0.003,0
"2018-04-14 19:30:00",23068,0.003,0
"2018-04-14 19:45:00",23069,0.003,0.001
"2018-04-14 20:00:00",23070,0.003,0
"2018-04-14 20:15:00",23071,0.004,0.001
"2018-04-14 20:30:00",23072,0.004,0.001
"2018-04-14 20:45:00",23073,0.005,0.001
"2018-04-14 21:00:00",23074,0.005,0.001
"2018-04-14 21:15:00",23075,0.004,0.001
"2018-04-14 21:30:00",23076,0.004,0.001
"2018-04-14 21:45:00",23077,0.004,0.001
"2018-04-14 22:00:00",23078,0.003,0.001
"2018-04-14 22:15:00",23079,0.003,0.001
"2018-04-14 22:30:00",23080,0.002,0.001
"2018-04-14 22:45:00",23081,0.003,0.001
"2018-04-14 23:00:00",23082,0.002,0.001
"2018-04-14 23:15:00",23083,0.002,0.001
"2018-04-14 23:30:00",23084,0.002,0.001
"2018-04-14 23:45:00",23085,0.003,0
"2018-04-15 00:00:00",23086,0.003,0
"2018-04-15 00:15:00",23087,0.003,0
"2018-04-15 00:30:00",23088,0.003,0
"2018-04-15 00:45:00",23089,0.003,0
"2018-04-15 01:00:00",23090,0.003,0
"2018-04-15 01:15:00",23091,0.003,0
"2018-04-15 01:30:00",23092,0.003,0
"2018-04-15 01:45:00",23093,0.003,0
"2018-04-15 02:00:00",23094,0.003,0
"2018-04-15 02:15:00",23095,0.003,0
"2018-04-15 02:30:00",23096,0.003,0
"2018-04-15 02:45:00",23097,0.002,0
"2018-04-15 03:00:00",23098,0.002,0.001
"2018-04-15 03:15:00",23099,0.002,0
"2018-04-15 03:30:00",23100,0.002,0
"2018-04-15 03:45:00",23101,0.002,0
"2018-04-15 04:00:00",23102,0.003,0
"2018-04-15 04:15:00",23103,0.003,0.001
"2018-04-15 04:30:00",23104,0.003,0
"2018-04-15 04:45:00",23105,0.003,0.001
"2018-04-15 05:00:00",23106,0.003,0
"2018-04-15 05:15:00",23107,0.003,0
"2018-04-15 05:30:00",23108,0.002,0
"2018-04-15 05:45:00",23109,0.003,0.001
"2018-04-15 06:00:00",23110,0.037,0.027
"2018-04-15 06:15:00",23111,1.346,1.026
"2018-04-15 06:30:00",23112,12.21,9.28
"2018-04-15 06:45:00",23113,42.9,33.89
"2018-04-15 07:00:00",23114,96,75.9
"2018-04-15 07:15:00",23115,232.3,206.1
"2018-04-15 07:30:00",23116,421.7,369.5
"2018-04-15 07:45:00",23117,402.6,352.1
"2018-04-15 08:00:00",23118,551.2,500.9
"2018-04-15 08:15:00",23119,665,610.5
"2018-04-15 08:30:00",23120,742.4,441.3
"2018-04-15 08:45:00",23121,867,389.9
"2018-04-15 09:00:00",23122,943,318.3
"2018-04-15 09:15:00",23123,827,387.7
"2018-04-15 09:30:00",23124,1015,420.9
"2018-04-15 09:45:00",23125,1285,555.9
"2018-04-15 10:00:00",23126,1077,567.2
"2018-04-15 10:15:00",23127,1095,642.8
"2018-04-15 10:30:00",23128,1132,981
"2018-04-15 10:45:00",23129,1120,984
"2018-04-15 11:00:00",23130,1145,1028
"2018-04-15 11:15:00",23131,1067,915
"2018-04-15 11:30:00",23132,1109,960
"2018-04-15 11:45:00",23133,1167,1036
"2018-04-15 12:00:00",23134,1129,1001
"2018-04-15 12:15:00",23135,1254,1170
"2018-04-15 12:30:00",23136,1408,1385
"2018-04-15 12:45:00",23137,1475,1508
"2018-04-15 13:00:00",23138,1473,1433
"2018-04-15 13:15:00",23139,1389,926
"2018-04-15 13:30:00",23140,1353,770.5
"2018-04-15 13:45:00",23141,1260,727.6
"2018-04-15 14:00:00",23142,1210,704.8
"2018-04-15 14:15:00",23143,1176,724.5
"2018-04-15 14:30:00",23144,1109,686.1
"2018-04-15 14:45:00",23145,1054,861
"2018-04-15 15:00:00",23146,1022,699.6
"2018-04-15 15:15:00",23147,949,433.1
"2018-04-15 15:30:00",23148,848,377.7
"2018-04-15 15:45:00",23149,746.7,480.7
"2018-04-15 16:00:00",23150,646.2,271.7
"2018-04-15 16:15:00",23151,405.7,180.2
"2018-04-15 16:30:00",23152,417.1,325.5
"2018-04-15 16:45:00",23153,331.6,134.9
"2018-04-15 17:00:00",23154,235.5,109
"2018-04-15 17:15:00",23155,143.1,84.4
"2018-04-15 17:30:00",23156,61.57,41.29
"2018-04-15 17:45:00",23157,16,11.53
"2018-04-15 18:00:00",23158,1.901,1.36
"2018-04-15 18:15:00",23159,0.061,0.043
"2018-04-15 18:30:00",23160,0.004,0.002
"2018-04-15 18:45:00",23161,0.002,0.001
"2018-04-15 19:00:00",23162,0.002,0.001
"2018-04-15 19:15:00",23163,0.002,0.001
"2018-04-15 19:30:00",23164,0.002,0
"2018-04-15 19:45:00",23165,0.002,0
"2018-04-15 20:00:00",23166,0.002,0
"2018-04-15 20:15:00",23167,0.002,0
"2018-04-15 20:30:00",23168,0.002,0
"2018-04-15 20:45:00",23169,0.002,0
"2018-04-15 21:00:00",23170,0.001,0
"2018-04-15 21:15:00",23171,0.001,0
"2018-04-15 21:30:00",23172,0.002,0
"2018-04-15 21:45:00",23173,0.001,0
"2018-04-15 22:00:00",23174,0.001,0
"2018-04-15 22:15:00",23175,0.001,0
"2018-04-15 22:30:00",23176,0.002,0
"2018-04-15 22:45:00",23177,0.001,0.001
"2018-04-15 23:00:00",23178,0.001,0.001
"2018-04-15 23:15:00",23179,0.001,0.001
"2018-04-15 23:30:00",23180,0.001,0
"2018-04-15 23:45:00",23181,0.001,0
"2018-04-16 00:00:00",23182,0.001,0
"2018-04-16 00:15:00",23183,0.001,0
"2018-04-16 00:30:00",23184,0.001,0
"2018-04-16 00:45:00",23185,0.001,0
"2018-04-16 01:00:00",23186,0.001,0
"2018-04-16 01:15:00",23187,0.001,0
"2018-04-16 01:30:00",23188,0.001,0
"2018-04-16 01:45:00",23189,0.001,0
"2018-04-16 02:00:00",23190,0.001,0
"2018-04-16 02:15:00",23191,0.001,0
"2018-04-16 02:30:00",23192,0.001,0
"2018-04-16 02:45:00",23193,0.001,0
"2018-04-16 03:00:00",23194,0,0
"2018-04-16 03:15:00",23195,0,0
